-120.  0.0
-108.  0.0 
-96.   0.0 
-84.   2.0
-72.   0.0
-60.   2.0
-48.   4.0
-36.   4.0
-24.   26.
-12.   160.
0.0    144.
12.    112.
24.    32.	
36.    20.
48.    4.
60.    2.
72.    2.
84.    0.	
96.    0.
108.   0.
120.   0.
